Date;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromse;EE;ELE;LV;LT
06.03.2013;09-10;44,67;43,95;43,95;43,95;44,17;43,95;52,50;52,50;43,95;43,95;43,95;43,95;43,95;43,95;43,95;45,21;;46,00
06.03.2013;10-11;43,16;43,13;43,13;43,13;43,13;43,13;44,11;44,11;43,13;43,13;43,13;43,13;43,13;43,13;43,13;45,09;;46,16
06.03.2013;11-12;41,66;41,65;41,65;41,65;41,65;41,65;41,65;41,65;41,65;41,65;41,65;41,65;41,65;41,65;41,65;45,09;;46,12
06.03.2013;12-13;40,74;40,75;40,75;40,75;40,75;40,75;39,77;40,75;40,75;40,75;40,75;40,75;40,75;40,75;40,75;45,20;;46,07
06.03.2013;13-14;40,83;40,83;40,83;40,83;40,83;40,83;40,83;40,83;40,83;40,83;40,83;40,83;40,83;40,83;40,83;45,10;;46,16
06.03.2013;14-15;41,26;41,26;41,26;41,26;41,26;41,26;41,26;41,26;41,26;41,26;41,26;41,26;41,26;41,26;41,26;45,09;;46,24
06.03.2013;15-16;41,94;41,88;41,88;41,88;41,88;41,88;44,99;44,99;41,88;41,88;41,88;41,88;41,88;41,88;41,88;45,09;;46,31
06.03.2013;16-17;42,59;42,11;42,11;42,11;42,11;42,11;45,41;47,44;42,11;42,11;42,11;42,11;42,11;42,11;42,11;45,08;;46,38
06.03.2013;17-18;43,27;42,73;42,73;42,73;42,73;42,73;49,63;61,20;42,73;42,73;42,73;42,73;42,73;42,73;42,73;45,06;;46,50
06.03.2013;18-19;43,83;43,28;43,28;43,28;43,28;43,28;49,60;88,11;43,28;43,28;43,28;43,28;43,28;43,28;43,28;45,02;;46,44
06.03.2013;19-20;43,39;43,05;43,05;43,05;43,05;43,05;46,85;77,63;43,05;43,05;43,05;43,05;43,05;43,05;43,05;45,06;;46,46
06.03.2013;20-21;42,23;42,15;42,15;42,15;42,15;42,15;42,15;54,99;42,15;42,15;42,15;42,15;42,15;42,15;42,15;45,05;;44,31
06.03.2013;21-22;41,63;41,55;41,55;41,55;41,55;41,55;45,08;45,08;41,55;41,55;41,55;41,55;41,55;41,55;35,01;35,01;;38,25
06.03.2013;22-23;40,54;40,35;40,35;40,35;40,35;40,35;40,35;40,35;40,74;40,74;40,74;40,35;40,35;40,35;31,61;31,61;;37,99
06.03.2013;23-00;38,45;37,67;37,67;37,67;37,67;37,67;36,66;37,67;39,92;39,92;39,92;37,67;37,67;37,67;31,07;31,07;;37,98
07.03.2013;00-01;38,72;37,58;37,58;37,58;37,58;37,58;35,00;35,00;40,62;40,62;40,62;37,58;37,58;37,58;31,55;31,55;;37,97
07.03.2013;01-02;38,07;35,71;35,71;35,71;35,71;35,71;32,41;32,41;40,49;40,49;40,49;36,48;36,48;36,48;31,53;31,53;;37,97
07.03.2013;02-03;37,93;36,67;36,67;36,67;36,67;36,67;32,23;32,23;40,00;40,00;40,00;36,67;36,67;36,67;31,54;31,54;;37,94
07.03.2013;03-04;38,10;38,09;38,09;38,09;38,09;38,09;30,96;30,96;39,72;39,72;39,72;38,09;38,09;38,09;31,86;31,86;;37,92
07.03.2013;04-05;38,26;38,43;38,43;38,43;38,43;38,43;30,71;30,71;39,44;39,44;39,44;38,43;38,43;38,43;32,17;32,17;;37,92
07.03.2013;05-06;39,85;39,85;39,85;39,85;39,85;39,85;34,69;34,69;40,21;40,21;40,21;39,85;39,85;39,85;39,85;39,85;;41,96
07.03.2013;06-07;42,08;42,10;42,10;42,10;42,10;42,10;42,10;42,10;42,10;42,10;42,10;42,10;42,10;42,10;42,10;44,61;;43,97
07.03.2013;07-08;44,00;43,97;43,97;43,97;43,97;43,97;49,13;49,13;43,97;43,97;43,97;43,97;43,97;43,97;43,97;45,05;;45,98
07.03.2013;08-09;45,09;45,04;45,04;45,04;45,04;45,04;45,04;45,04;45,04;45,04;45,04;45,04;45,04;45,04;45,04;45,08;;45,98
07.03.2013;09-10;44,01;44,00;44,00;44,00;44,00;44,00;44,00;44,00;44,00;44,00;44,00;44,00;44,00;44,00;44,00;45,08;;45,98
07.03.2013;10-11;43,68;43,67;43,67;43,67;43,67;43,67;43,67;43,67;43,67;43,67;43,67;43,67;43,67;43,67;43,67;45,07;;45,98
07.03.2013;11-12;43,03;43,02;43,02;43,02;43,02;43,02;43,02;43,02;43,02;43,02;43,02;43,02;43,02;43,02;43,02;45,07;;45,99
07.03.2013;12-13;41,66;41,62;41,62;41,62;41,62;41,62;41,62;41,62;41,62;41,62;42,83;41,62;41,62;41,62;41,62;45,08;;45,99
07.03.2013;13-14;41,46;41,38;41,38;41,38;41,38;41,38;41,38;41,38;41,38;41,38;41,97;41,38;41,38;41,38;41,38;45,08;;45,99
07.03.2013;14-15;41,23;41,23;41,23;41,23;41,23;41,23;41,23;41,23;41,23;41,23;41,23;41,23;41,23;41,23;41,23;45,07;;45,99
07.03.2013;15-16;41,08;41,07;41,07;41,07;41,07;41,07;41,07;41,07;41,07;41,07;41,15;41,07;41,07;41,07;41,07;45,07;;45,98
07.03.2013;16-17;40,79;40,34;40,34;40,34;40,34;40,34;39,87;40,34;41,11;41,11;41,13;40,34;40,34;40,34;40,34;45,06;;45,98
07.03.2013;17-18;43,18;43,17;43,17;43,17;43,17;43,17;43,63;43,63;43,17;43,17;43,17;43,17;43,17;43,17;43,17;45,08;;45,97
07.03.2013;18-19;43,92;43,91;43,91;43,91;43,91;43,91;43,91;43,91;43,91;43,91;43,91;43,91;43,91;43,91;43,91;45,03;;45,97
07.03.2013;19-20;43,74;43,73;43,73;43,73;43,73;43,73;43,73;43,73;43,73;43,73;43,73;43,73;43,73;43,73;43,73;45,01;;45,97
07.03.2013;20-21;43,16;43,14;43,14;43,14;43,14;43,14;43,14;43,14;43,14;43,14;43,14;43,14;43,14;43,14;43,14;43,14;;43,97
07.03.2013;21-22;41,34;41,03;41,03;41,03;41,03;41,03;41,03;41,03;41,40;41,40;41,40;41,03;41,03;41,03;35,81;35,81;;37,95
07.03.2013;22-23;40,24;38,97;38,97;38,97;38,97;38,97;38,97;38,97;41,13;41,13;41,13;38,97;38,97;38,97;31,44;31,44;;37,94
07.03.2013;23-00;39,13;38,08;38,08;38,08;38,08;38,08;31,21;31,21;40,87;40,87;40,87;38,33;38,33;38,08;32,04;32,04;;37,94
08.03.2013;00-01;38,84;38,22;38,22;38,22;38,22;38,22;24,90;24,90;41,01;41,01;41,01;38,22;38,22;38,22;32,04;32,04;;37,91
08.03.2013;01-02;38,45;37,94;37,94;37,94;37,94;37,94;19,22;19,22;40,75;40,75;40,75;37,94;37,94;37,94;32,02;32,02;;37,91
08.03.2013;02-03;38,32;37,68;37,68;37,68;37,68;37,68;19,09;19,09;40,60;40,60;40,60;37,68;37,68;37,68;32,02;32,02;;37,90
08.03.2013;03-04;38,20;37,78;37,78;37,78;37,78;37,78;20,58;20,58;40,36;40,36;40,36;37,78;37,78;37,78;32,05;32,05;;37,90
08.03.2013;04-05;38,60;38,38;38,38;38,38;38,38;38,38;23,02;23,02;40,55;40,55;40,55;38,38;38,38;38,38;34,54;34,54;;37,90
08.03.2013;05-06;40,19;39,34;39,34;39,34;39,34;39,34;31,51;31,51;41,13;41,13;41,13;39,34;39,34;39,34;38,12;38,12;;41,95
08.03.2013;06-07;42,28;42,34;42,34;42,34;42,34;42,34;42,34;42,34;42,34;42,34;42,34;42,34;42,34;42,34;42,34;42,34;;43,98
08.03.2013;07-08;43,55;43,53;43,53;43,53;43,53;43,53;43,53;43,53;43,53;43,53;43,53;43,53;43,53;43,53;43,53;43,53;;45,98
08.03.2013;08-09;43,70;43,68;43,68;43,68;43,68;43,68;43,68;43,68;43,68;43,68;43,68;43,68;43,68;43,68;43,68;43,68;;45,98
08.03.2013;09-10;43,03;43,01;43,01;43,01;43,01;43,01;43,01;43,01;43,01;43,01;43,01;43,01;43,01;43,01;43,01;43,01;;45,98
08.03.2013;10-11;42,06;42,04;42,04;42,04;42,04;42,04;42,04;42,04;42,04;42,04;42,04;42,04;42,04;42,04;42,04;42,04;;45,98
08.03.2013;11-12;41,43;41,39;41,39;41,39;41,39;41,39;41,39;41,39;41,43;41,43;41,43;41,39;41,39;41,39;41,39;41,39;;45,99
08.03.2013;12-13;40,48;39,35;39,35;39,35;39,35;39,35;36,96;39,35;41,31;41,31;41,37;39,35;39,35;39,35;39,35;39,35;;45,99
08.03.2013;13-14;39,75;39,10;39,10;39,10;39,10;39,10;33,89;39,10;41,01;41,01;41,23;39,10;39,10;39,10;39,10;39,10;;45,98
08.03.2013;14-15;39,38;38,81;38,81;38,81;38,81;38,81;33,85;38,81;40,91;40,91;41,20;38,81;38,81;38,81;38,81;38,81;;45,98
08.03.2013;15-16;39,17;38,57;38,57;38,57;38,57;38,57;35,17;38,57;40,76;40,76;41,09;38,57;38,57;38,57;38,57;38,57;;45,98
08.03.2013;16-17;39,33;39,09;39,09;39,09;39,09;39,09;34,86;39,09;40,32;40,32;41,09;39,09;39,09;39,09;39,09;39,09;;45,98
08.03.2013;17-18;41,35;41,40;41,40;41,40;41,40;41,40;40,23;41,40;41,40;41,40;41,61;41,40;41,40;41,40;41,40;41,40;;45,97
08.03.2013;18-19;43,33;43,29;43,29;43,29;43,29;43,29;44,45;44,45;43,29;43,29;43,29;43,29;43,29;43,29;43,29;43,29;;45,97
08.03.2013;19-20;43,09;43,07;43,07;43,07;43,07;43,07;43,07;43,07;43,07;43,07;43,07;43,07;43,07;43,07;43,07;43,07;;45,97
08.03.2013;20-21;42,19;42,09;42,09;42,09;42,09;42,09;42,09;42,09;42,09;42,09;42,09;42,09;42,09;42,09;42,09;42,09;;43,97
08.03.2013;21-22;41,47;40,77;40,77;40,77;40,77;40,77;40,77;40,77;41,79;41,79;41,79;40,77;40,77;40,77;34,45;34,45;;37,94
08.03.2013;22-23;40,47;39,10;39,10;39,10;39,10;39,10;39,10;39,10;41,34;41,34;41,34;39,10;39,10;39,10;31,23;31,23;;37,92
08.03.2013;23-00;39,51;38,40;38,40;38,40;38,40;38,40;31,58;31,58;41,20;41,20;41,20;38,40;38,40;38,40;32,02;32,02;;37,92
09.03.2013;00-01;40,00;39,46;39,46;39,46;39,46;39,46;29,89;29,89;41,08;41,08;41,08;39,46;39,46;39,46;39,46;39,46;;37,95
09.03.2013;01-02;38,74;38,97;38,97;38,97;38,97;38,97;27,51;27,51;40,17;40,17;40,17;38,97;38,97;38,97;38,97;38,97;;37,98
09.03.2013;02-03;38,17;38,80;38,80;38,80;38,80;38,80;20,08;20,08;39,76;39,76;39,76;38,80;38,80;38,80;38,80;38,80;;37,97
09.03.2013;03-04;38,37;38,88;38,88;38,88;38,88;38,88;19,06;19,06;39,77;39,77;39,77;38,88;38,88;38,88;38,88;38,88;;37,97
09.03.2013;04-05;38,70;39,34;39,34;39,34;39,34;39,34;16,56;16,56;39,85;39,85;39,85;39,34;39,34;39,34;39,34;39,34;;38,11
09.03.2013;05-06;39,03;39,75;39,75;39,75;39,75;39,75;15,32;15,32;39,95;39,95;39,95;39,75;39,75;39,75;37,61;37,61;;41,98
09.03.2013;06-07;39,08;39,90;39,90;39,90;39,90;39,90;20,71;20,71;40,06;40,06;40,06;39,90;39,90;39,90;39,66;39,66;;43,99
09.03.2013;07-08;39,02;38,77;38,77;38,77;38,77;38,77;24,57;24,57;40,45;40,45;40,45;39,28;39,28;38,77;38,77;38,77;;45,97
09.03.2013;08-09;40,13;39,04;39,04;39,04;39,04;39,04;37,64;37,64;41,05;41,05;41,05;39,13;39,13;39,04;39,04;39,04;;45,98
09.03.2013;09-10;40,78;39,96;39,96;39,96;39,96;39,96;36,78;39,96;41,63;41,63;41,63;40,02;40,02;39,96;39,96;39,96;;45,97
09.03.2013;10-11;40,66;39,79;39,79;39,79;39,79;39,79;38,25;39,79;41,86;41,86;41,86;40,08;40,08;39,79;39,79;39,79;;45,97
09.03.2013;11-12;40,47;39,30;39,30;39,30;39,30;39,30;36,60;39,30;41,86;41,86;41,86;40,03;40,03;39,30;39,30;39,30;;45,96
09.03.2013;12-13;40,18;38,65;38,65;38,65;38,65;38,65;33,10;33,10;41,75;41,75;41,75;39,66;39,66;38,65;38,65;38,65;;45,96
09.03.2013;13-14;39,68;38,23;38,23;38,23;38,23;38,23;31,63;31,63;41,48;41,48;41,48;39,10;39,10;38,23;38,23;38,23;;45,95
09.03.2013;14-15;39,30;38,00;38,00;38,00;38,00;38,00;31,32;31,32;41,31;41,31;41,31;38,91;38,91;38,02;38,00;38,00;;45,95
09.03.2013;15-16;39,39;38,13;38,13;38,13;38,13;38,13;30,99;30,99;41,25;41,25;41,25;38,90;38,90;38,13;38,13;38,13;;45,95
09.03.2013;16-17;39,89;38,78;38,78;38,78;38,78;38,78;31,23;31,23;41,11;41,11;41,11;38,82;38,82;38,78;38,78;38,78;;45,95
09.03.2013;17-18;40,59;40,19;40,19;40,19;40,19;40,73;34,57;36,77;41,14;41,14;41,14;40,19;40,19;40,19;40,73;40,73;;45,98
09.03.2013;18-19;43,05;42,99;42,99;42,99;42,99;42,99;42,99;42,99;42,99;42,99;42,99;42,99;42,99;42,99;42,99;42,99;;45,96
09.03.2013;19-20;43,05;43,00;43,00;43,00;43,00;43,00;43,00;43,00;43,00;43,00;43,00;43,00;43,00;43,00;43,00;43,00;;45,98
09.03.2013;20-21;40,97;40,19;40,19;40,19;40,19;40,19;38,34;40,19;41,56;41,56;41,56;40,20;40,20;40,19;40,19;40,19;;43,98
09.03.2013;21-22;40,36;39,01;39,01;39,01;39,01;39,01;33,07;33,07;41,57;41,57;41,57;40,13;40,13;39,01;39,01;39,01;;37,97
09.03.2013;22-23;40,08;38,70;38,70;38,70;38,70;38,70;33,65;33,65;41,55;41,55;41,55;39,32;39,32;38,70;38,70;38,70;;37,95
09.03.2013;23-00;38,69;38,03;38,03;38,03;38,03;38,03;19,65;19,65;41,15;41,15;41,15;38,71;38,71;38,03;35,67;35,67;;37,94
10.03.2013;00-01;40,00;39,47;39,47;39,47;39,47;39,47;15,06;15,06;41,30;41,30;41,30;39,47;39,47;39,47;39,47;39,47;;34,03
10.03.2013;01-02;39,05;38,99;38,99;38,99;38,99;38,99;14,41;14,41;40,74;40,74;40,74;38,99;38,99;38,99;38,99;38,99;;34,07
10.03.2013;02-03;38,48;38,76;38,76;38,76;38,76;38,76;9,08;9,08;40,16;40,16;40,16;38,76;38,76;38,76;38,76;38,76;;34,08
10.03.2013;03-04;38,47;38,73;38,73;38,73;38,73;38,73;9,08;9,08;40,17;40,17;40,17;38,73;38,73;38,73;38,73;38,73;;34,07
10.03.2013;04-05;38,60;38,90;38,90;38,90;38,90;38,90;10,62;10,62;40,20;40,20;40,20;38,90;38,90;38,90;38,90;38,90;;37,92
10.03.2013;05-06;38,87;39,18;39,18;39,18;39,18;39,18;9,03;9,03;40,27;40,27;40,27;39,18;39,18;39,18;39,18;39,18;;41,91
10.03.2013;06-07;38,65;38,72;38,72;38,72;38,72;38,72;6,52;6,52;40,41;40,41;40,41;38,94;38,94;38,72;38,72;38,72;;43,93
10.03.2013;07-08;38,77;38,98;38,98;38,98;38,98;38,98;8,65;8,65;40,22;40,22;40,22;38,98;38,98;38,98;38,98;38,98;;45,91
10.03.2013;08-09;38,67;39,12;39,12;39,12;39,12;39,12;9,05;9,05;40,13;40,13;40,13;39,12;39,12;39,12;39,12;39,12;;45,92
10.03.2013;09-10;39,44;39,53;39,53;39,53;39,53;39,53;15,24;15,24;40,78;40,78;40,78;39,53;39,53;39,53;39,53;39,53;;45,92
10.03.2013;10-11;39,98;39,59;39,59;39,59;39,59;39,59;19,26;19,26;41,27;41,27;41,27;39,59;39,59;39,59;39,59;39,59;;45,91
10.03.2013;11-12;40,16;39,37;39,37;39,37;39,37;39,37;22,12;22,12;41,60;41,60;41,60;39,37;39,37;39,37;39,37;39,37;;45,08
10.03.2013;12-13;39,71;39,15;39,15;39,15;39,15;39,15;15,22;15,22;41,40;41,40;41,40;39,15;39,15;39,15;39,15;39,15;;45,04
10.03.2013;13-14;39,18;38,69;38,69;38,69;38,69;38,69;10,65;10,65;41,13;41,13;41,13;38,69;38,69;38,69;38,69;38,69;;45,01
10.03.2013;14-15;38,83;38,47;38,47;38,47;38,47;38,47;9,08;9,08;40,90;40,90;40,90;38,56;38,56;38,47;38,47;38,47;;42,08
10.03.2013;15-16;38,78;38,40;38,40;38,40;38,40;38,40;9,10;9,10;40,88;40,88;40,88;38,58;38,58;38,40;38,40;38,40;;45,01
10.03.2013;16-17;39,26;38,73;38,73;38,73;38,73;38,73;11,58;11,58;41,12;41,12;41,12;38,73;38,73;38,73;38,73;38,73;;45,06
10.03.2013;17-18;40,29;40,43;40,43;40,43;40,43;40,43;26,01;40,43;41,20;41,20;41,20;40,43;40,43;40,43;40,43;40,43;;45,90
10.03.2013;18-19;41,46;41,61;41,61;41,61;41,61;41,61;40,00;41,61;41,61;41,61;41,61;41,61;41,61;41,61;41,61;41,61;;45,91
10.03.2013;19-20;42,41;42,56;42,56;42,56;42,56;42,56;42,56;42,56;42,56;42,56;42,56;42,56;42,56;42,56;44,04;44,04;;45,93
10.03.2013;20-21;41,41;41,22;41,22;41,22;41,22;41,22;37,10;41,22;41,59;41,59;41,59;41,22;41,22;41,22;41,22;41,22;;43,92
10.03.2013;21-22;40,97;40,33;40,33;40,33;40,33;40,33;33,94;33,94;41,72;41,72;41,72;40,33;40,33;40,33;40,33;40,33;;37,93
10.03.2013;22-23;40,65;39,37;39,37;39,37;39,37;39,37;35,04;35,04;41,65;41,65;41,65;39,37;39,37;39,37;39,37;39,37;;34,06
10.03.2013;23-00;39,47;38,73;38,73;38,73;38,73;38,73;27,32;27,32;41,05;41,05;41,05;38,73;38,73;38,73;38,73;38,73;;37,94
11.03.2013;00-01;40,26;39,69;39,69;39,69;39,69;39,69;26,44;26,44;41,17;41,17;41,17;39,69;39,69;39,69;31,74;31,74;;37,91
11.03.2013;01-02;39,72;39,58;39,58;39,58;39,58;39,58;12,36;12,36;41,04;41,04;41,04;39,58;39,58;39,58;31,46;31,46;;37,92
11.03.2013;02-03;39,98;40,03;40,03;40,03;40,03;40,03;11,19;11,19;41,07;41,07;41,07;40,03;40,03;40,03;32,07;32,07;;37,91
11.03.2013;03-04;40,46;41,11;41,11;41,11;41,11;41,11;16,91;16,91;41,11;41,11;41,11;41,11;41,11;41,11;31,03;31,03;;37,92
11.03.2013;04-05;41,01;41,75;41,75;41,75;41,75;41,75;15,21;15,21;41,75;41,25;41,75;41,75;41,75;41,75;38,69;38,69;;37,92
11.03.2013;05-06;42,00;42,55;42,55;42,55;42,55;47,98;19,20;19,20;42,55;41,42;42,55;42,55;42,55;42,55;47,98;47,98;;41,93
11.03.2013;06-07;43,24;43,24;43,24;43,24;43,24;48,24;39,40;39,40;43,24;42,87;43,24;43,24;43,24;43,24;48,24;48,24;;43,95
11.03.2013;07-08;44,84;46,01;46,01;46,01;46,01;46,09;45,81;46,01;46,01;43,88;46,01;46,01;46,01;46,01;46,09;46,09;;45,95
11.03.2013;08-09;47,71;47,77;47,77;47,77;47,77;47,77;47,77;47,77;47,77;47,77;47,77;47,77;47,77;47,77;47,77;47,77;;45,97
11.03.2013;09-10;47,87;46,94;46,94;46,94;46,94;48,10;46,94;46,94;46,94;46,94;46,94;46,94;46,94;46,94;48,10;48,10;;47,97
11.03.2013;10-11;45,42;45,02;45,02;45,02;45,02;48,07;45,02;45,02;45,02;45,02;45,02;45,02;45,02;45,02;48,07;48,07;;47,99
11.03.2013;11-12;44,47;44,48;44,48;44,48;44,48;44,48;44,48;44,48;44,48;44,48;44,48;44,48;44,48;44,48;44,48;44,48;;47,97
11.03.2013;12-13;43,77;43,78;43,78;43,78;43,78;43,78;43,78;43,78;43,78;43,78;43,78;43,78;43,78;43,78;43,78;48,05;;47,97
11.03.2013;13-14;43,40;43,41;43,41;43,41;43,41;43,41;43,41;43,41;43,41;43,41;43,41;43,41;43,41;43,41;43,41;48,06;;47,97
11.03.2013;14-15;43,29;43,29;43,29;43,29;43,29;43,29;43,29;43,29;43,29;43,29;43,29;43,29;43,29;43,29;43,29;48,06;;47,97
11.03.2013;15-16;43,33;43,33;43,33;43,33;43,33;43,33;43,33;43,33;43,33;43,33;43,33;43,33;43,33;43,33;43,33;44,04;;45,97
11.03.2013;16-17;43,20;43,20;43,20;43,20;43,20;43,20;43,20;43,20;43,20;43,20;43,20;43,20;43,20;43,20;43,20;44,06;;45,97
11.03.2013;17-18;45,58;45,56;45,56;45,56;45,56;45,86;45,56;45,56;45,56;45,56;45,56;45,56;45,56;45,56;45,86;45,86;;45,99
11.03.2013;18-19;53,22;53,22;53,22;53,22;53,22;53,22;53,22;53,22;53,22;53,22;53,22;53,22;53,22;53,22;52,28;52,28;;46,14
11.03.2013;19-20;50,74;50,74;50,74;50,74;50,74;50,74;50,74;50,74;50,74;50,74;50,74;50,74;50,74;50,74;50,74;50,74;;46,78
11.03.2013;20-21;45,80;45,83;45,83;45,83;45,83;45,83;46,90;46,90;45,83;45,47;45,83;45,83;45,83;45,83;45,83;46,01;;44,76
11.03.2013;21-22;43,25;43,25;43,25;43,25;43,25;43,25;43,19;43,25;43,25;43,25;43,25;43,25;43,25;43,25;42,06;42,06;;39,91
11.03.2013;22-23;41,85;41,61;41,61;41,61;41,61;41,61;40,61;41,61;41,97;41,97;41,97;41,61;41,61;41,61;36,30;36,30;;39,11
11.03.2013;23-00;41,41;40,73;40,73;40,73;40,73;40,73;40,73;40,73;41,67;41,67;41,67;40,73;40,73;40,73;34,52;34,52;;38,70
12.03.2013;00-01;41,85;41,82;41,82;41,82;41,82;41,82;41,82;41,82;41,88;41,88;41,88;41,82;41,82;41,82;41,82;41,82;;37,97
12.03.2013;01-02;41,25;41,02;41,02;41,02;41,02;41,02;41,02;41,02;41,33;41,33;41,33;41,02;41,02;41,02;41,02;41,02;;37,96
12.03.2013;02-03;41,04;41,05;41,05;41,05;41,05;41,05;41,05;41,05;41,05;41,05;41,05;41,05;41,05;41,05;41,05;41,05;;37,95
12.03.2013;03-04;41,36;41,47;41,47;41,47;41,47;41,47;41,25;41,25;41,47;41,25;41,47;41,47;41,47;41,47;41,47;41,47;;37,96
12.03.2013;04-05;41,87;42,00;42,00;42,00;42,00;42,00;41,34;42,00;42,00;41,34;42,00;42,00;42,00;42,00;42,00;42,00;;37,97
12.03.2013;05-06;42,93;43,10;43,10;43,10;43,10;44,05;40,16;43,10;43,10;41,87;43,10;43,10;43,10;43,10;44,05;46,02;;42,00
12.03.2013;06-07;45,06;45,93;45,93;45,93;45,93;46,07;45,49;45,93;45,93;43,79;45,93;45,93;45,93;45,93;46,07;46,07;;44,37
12.03.2013;07-08;56,91;56,91;56,91;56,91;56,91;56,91;56,91;56,91;56,91;56,91;56,91;56,91;56,91;56,91;56,91;56,91;;47,56
12.03.2013;08-09;59,27;58,41;58,41;58,41;58,41;58,41;58,41;58,41;58,41;58,41;58,41;58,41;58,41;58,41;58,41;58,41;;52,60
12.03.2013;09-10;54,91;54,91;54,91;54,91;54,91;54,91;54,91;54,91;54,91;54,91;54,91;54,91;54,91;54,91;54,91;54,91;;52,47
12.03.2013;10-11;51,72;51,68;51,68;51,68;51,68;51,68;51,68;51,68;51,68;51,68;51,68;51,68;51,68;51,68;51,68;51,68;;49,51
12.03.2013;11-12;48,12;48,10;48,10;48,10;48,10;48,10;48,10;49,28;48,10;48,10;48,10;48,10;48,10;48,10;48,10;48,10;;48,22
12.03.2013;12-13;45,45;45,44;45,44;45,44;45,44;45,44;45,44;46,46;45,44;45,44;45,44;45,44;45,44;45,44;45,44;48,07;;48,25
12.03.2013;13-14;44,97;44,97;44,97;44,97;44,97;44,97;44,97;46,08;44,97;44,97;44,97;44,97;44,97;44,97;44,97;48,07;;48,00
12.03.2013;14-15;44,48;44,49;44,49;44,49;44,49;44,49;44,49;44,99;44,49;44,49;44,49;44,49;44,49;44,49;44,49;48,06;;48,00
12.03.2013;15-16;44,94;44,95;44,95;44,95;44,95;44,95;44,95;46,21;44,95;44,95;44,95;44,95;44,95;44,95;44,95;46,07;;45,99
12.03.2013;16-17;44,74;44,75;44,75;44,75;44,75;44,75;43,55;45,85;44,75;44,75;44,75;44,75;44,75;44,75;44,75;46,05;;46,00
12.03.2013;17-18;49,31;48,89;48,89;48,89;48,89;48,89;50,10;50,10;48,89;48,89;48,89;48,89;48,89;48,89;48,89;48,89;;48,75
12.03.2013;18-19;59,22;58,01;58,01;58,01;58,01;58,01;58,01;68,09;58,01;58,01;58,01;58,01;58,01;58,01;58,01;58,01;;47,78
12.03.2013;19-20;55,01;54,48;54,48;54,48;54,48;54,48;54,48;70,88;54,48;54,48;54,48;54,48;54,48;54,48;54,48;54,48;;48,73
12.03.2013;20-21;47,90;47,68;47,68;47,68;47,68;47,68;47,68;52,03;47,68;47,68;47,68;47,68;47,68;47,68;47,68;47,68;;45,52
12.03.2013;21-22;44,85;44,79;44,79;44,79;44,79;44,79;49,55;49,55;44,79;44,79;44,79;44,79;44,79;44,79;44,79;44,79;;40,44
12.03.2013;22-23;43,50;43,50;43,50;43,50;43,50;43,50;43,50;43,50;43,50;43,50;43,50;43,50;43,50;43,50;43,50;43,50;;38,13
12.03.2013;23-00;41,72;41,25;41,25;41,25;41,25;41,25;37,45;41,25;42,21;42,21;42,21;41,25;41,25;41,25;41,25;41,25;;37,99
13.03.2013;00-01;41,44;40,86;40,86;40,86;40,86;40,86;39,88;40,86;41,72;41,72;41,72;40,86;40,86;40,86;40,86;40,86;;53,37
13.03.2013;01-02;40,87;39,53;39,53;39,53;39,53;39,53;39,53;39,53;41,51;41,51;41,51;39,53;39,53;39,53;39,53;39,53;;53,94
13.03.2013;02-03;40,90;39,66;39,66;39,66;39,66;39,66;37,14;37,14;41,48;41,48;41,48;39,66;39,66;39,66;39,66;39,66;;52,02
13.03.2013;03-04;41,07;40,56;40,56;40,56;40,56;40,56;40,56;40,56;41,25;41,25;41,25;40,56;40,56;40,56;40,56;40,56;;39,94
13.03.2013;04-05;41,60;41,51;41,51;41,51;41,51;41,51;39,78;39,78;41,51;41,51;41,51;41,51;41,51;41,51;41,51;41,51;;39,71
13.03.2013;05-06;43,18;43,22;43,22;43,22;43,22;43,31;38,07;43,22;43,22;43,22;43,22;43,22;43,22;43,22;43,31;48,04;;48,01
13.03.2013;06-07;46,72;46,58;46,58;46,58;46,58;47,63;51,94;46,79;46,58;46,58;46,58;46,58;46,58;46,58;47,63;48,08;;48,03
13.03.2013;07-08;61,88;61,86;61,86;61,86;61,86;61,86;63,38;63,38;61,86;61,86;61,86;61,86;61,86;61,86;61,86;61,86;;55,70
13.03.2013;08-09;73,96;73,96;73,96;73,96;73,96;73,96;73,96;73,96;73,96;73,96;73,96;73,96;73,96;73,96;73,96;73,96;;57,00
13.03.2013;09-10;75,54;75,50;75,50;75,50;75,50;75,50;75,50;77,36;75,50;75,50;75,50;75,50;75,50;75,50;75,50;75,50;;56,83
13.03.2013;10-11;61,39;61,19;61,19;61,19;61,19;61,19;61,19;73,87;61,19;61,19;61,19;61,19;61,19;61,19;61,19;61,19;;54,49
13.03.2013;11-12;48,52;48,42;48,42;48,42;48,42;48,42;48,42;74,23;48,42;48,42;48,42;48,42;48,42;48,42;48,42;55,07;;49,75
13.03.2013;12-13;48,04;48,03;48,03;48,03;48,03;48,03;48,03;63,98;48,03;48,03;48,03;48,03;48,03;48,03;48,03;59,92;;49,12
13.03.2013;13-14;46,93;46,83;46,83;46,83;46,83;46,83;46,83;57,97;46,83;46,83;46,83;46,83;46,83;46,83;46,83;59,91;;49,03
